id,s_name,s_address,s_type,s_rating,markerColor,icon,lat,lng,photos/0/height,photos/0/html_attributions/0,photos/0/photo_reference,photos/0/width,"INSERT INTO 'stores'  ('s_name','s_address','s_type','s_rating','markerColor','icon','lat','lng') VALUES ",INSERT INTO stores  VALUES ,
11,The Bombay Store,"322, MG Road, Camp, Pune, Maharashtra 411001, India",home_goods_store,4.5,purple,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.5164005,73.8787192,1536,"<a href=""https://maps.google.com/maps/contrib/111429622702072013643/photos"">The Bombay Store</a>",CmRaAAAAtnzTV44NEAQDVH0zrn1WqbKXEfxZdMQ-ydgFhdv4tG2MKwORIrIULt2Y1OCBgIQK3R4PLFpp98cIR5gdgCDdVGu1TXTCEDwOKxKjuCvtQEYqZRL-qL8ocoVEWfFp0npSEhD2EdoOffImowb_bqt-egAoGhQbnF4G8xAkEEicqlekgpRR-U2b2w,1561,"('11','The Bombay Store','322, MG Road, Camp, Pune, Maharashtra 411001, India','home_goods_store','4.5','purple','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5164005','73.8787192');  ","INSERT INTO stores  VALUES ('11','The Bombay Store','322, MG Road, Camp, Pune, Maharashtra 411001, India','home_goods_store','4.5','purple','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5164005','73.8787192');  ",51
12,Firstcry.com Store Pune Sinhgad Road,"Sr.No. 60/7/1A/3, Ground Floor, Shop No.1, Wadgaon Budruk Near Abhiruchi Mall,, Sinhagad Rd, Pune, Maharashtra 411051, India",clothing_store,4.6,orange,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.4628504,73.8161681,4048,"<a href=""https://maps.google.com/maps/contrib/101207234623616674556/photos"">MAYUR KABRA</a>",CmRaAAAAhbIy9iluUEf9k4rFsA-jfSBtKpJrW8YMnyS9TZztJAMu_UOJz_vEeRUtsJnV9AL80yD0aCxuFvtuD-aumpJOTF8gnpJ17lFjgeRoYNcTt4-3EEj-TjIk5CH7JIXrUFbGEhC7LJpgYQwlPQHYarZzZUA5GhRlCmB-FkycvtdFkuUu_8bm2hpryg,3036,"('12','Firstcry.com Store Pune Sinhgad Road','Sr.No. 60/7/1A/3, Ground Floor, Shop No.1, Wadgaon Budruk Near Abhiruchi Mall,, Sinhagad Rd, Pune, Maharashtra 411051, India','clothing_store','4.6','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.4628504','73.8161681');  ","INSERT INTO stores  VALUES ('12','Firstcry.com Store Pune Sinhgad Road','Sr.No. 60/7/1A/3, Ground Floor, Shop No.1, Wadgaon Budruk Near Abhiruchi Mall,, Sinhagad Rd, Pune, Maharashtra 411051, India','clothing_store','4.6','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.4628504','73.8161681');  ",124
13,Siemens Brand Shop,"Shop No. 17 & 18, Shangrila Garden,,Bundgarden Road, Near Icici Bank,, Pune, Maharashtra 411001, India",home_goods_store,4,purple,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.540931,73.8850988,,,,,"('13','Siemens Brand Shop','Shop No. 17 & 18, Shangrila Garden,,Bundgarden Road, Near Icici Bank,, Pune, Maharashtra 411001, India','home_goods_store','4','purple','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.540931','73.8850988');  ","INSERT INTO stores  VALUES ('13','Siemens Brand Shop','Shop No. 17 & 18, Shangrila Garden,,Bundgarden Road, Near Icici Bank,, Pune, Maharashtra 411001, India','home_goods_store','4','purple','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.540931','73.8850988');  ",102
14,Laptop Store Laptop Service Center in Pune,"Shop 114,FORTALEZA,CENTRAL AVENUE,KALYANI NAGAR, Pune, Maharashtra 411006, India",electronics_store,4.1,blue,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,18.5458549,73.9048326,568,"<a href=""https://maps.google.com/maps/contrib/107277408621305419879/photos"">Laptop Store Laptop Service Center in Pune</a>",CmRaAAAAPqhtZPjFi_SVWrGSOzbjSIduVn-c2lfjSvd3_PsAq-Usw6MXUWyO8QFaSJqCMfH5ubI4p1HY4ITkeLPgsVfJBjbfE8sd_tvCDc5cnkE9UDiuxjMXxMx-Wa9KyR1hWsiMEhB8tR6T1ZOd8xyxfmXv1ErgGhQQ6EMt5lcvrghgxljo_7OGt3OA2Q,1000,"('14','Laptop Store Laptop Service Center in Pune','Shop 114,FORTALEZA,CENTRAL AVENUE,KALYANI NAGAR, Pune, Maharashtra 411006, India','electronics_store','4.1','blue','https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png','18.5458549','73.9048326');  ","INSERT INTO stores  VALUES ('14','Laptop Store Laptop Service Center in Pune','Shop 114,FORTALEZA,CENTRAL AVENUE,KALYANI NAGAR, Pune, Maharashtra 411006, India','electronics_store','4.1','blue','https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png','18.5458549','73.9048326');  ",80
15,P.N.Gadgil Jewellers,"658/59, Sachapir Street, Near MG Road, Opposite Hanuman Temple, Camp, Pune, Maharashtra 411001, India",jewelry_store,4.1,yellow,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.5137573,73.8784806,2322,"<a href=""https://maps.google.com/maps/contrib/118200603275708102907/photos"">rhea rhea</a>",CmRaAAAAjenh_oLfIc1nghwmWHmD5qcC2NqbURT4nTG3KmST07GR3mATsuUtdNYuWcqPx1upS7yvrcJcznqGQAqy_XunuUZNUigdW9lOEAWYc5T_HmPFWVcKCVV59aVFGrq5JuLVEhAltG_MuB5oh4vmTJO9ftqOGhSBsHHK-mfKjpBI-bdAYe4AvvJvJg,4128,"('15','P.N.Gadgil Jewellers','658/59, Sachapir Street, Near MG Road, Opposite Hanuman Temple, Camp, Pune, Maharashtra 411001, India','jewelry_store','4.1','yellow','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5137573','73.8784806');  ","INSERT INTO stores  VALUES ('15','P.N.Gadgil Jewellers','658/59, Sachapir Street, Near MG Road, Opposite Hanuman Temple, Camp, Pune, Maharashtra 411001, India','jewelry_store','4.1','yellow','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5137573','73.8784806');  ",101
16,"Croma - Wakad, Pune","Ground Floor, Showroom no.3/2, Building No. A, GO Square, Wakad, Pune, Maharashtra 411057, India",electronics_store,3.7,blue,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.5904684,73.7700372,2988,"<a href=""https://maps.google.com/maps/contrib/116326039797920225024/photos"">Keshav Krishna</a>",CmRaAAAAx9_riv1CD9Bq12R9UtAFWdsq7dRn6XKv7FcN2Kz80I78ko8Qe9BYooSJohsa0wWEiwYH0Xy5A_y-9GrEY9_Ob8YCXEzndRY80amTawyOPahp5G6vSYa_L_yzdwI58Np_EhCELBtpRCL50FKUrgbiMftYGhT_7zzk0rFCjxoesFY0O6iIAfLh9A,3984,"('16','Croma - Wakad, Pune','Ground Floor, Showroom no.3/2, Building No. A, GO Square, Wakad, Pune, Maharashtra 411057, India','electronics_store','3.7','blue','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5904684','73.7700372');  ","INSERT INTO stores  VALUES ('16','Croma - Wakad, Pune','Ground Floor, Showroom no.3/2, Building No. A, GO Square, Wakad, Pune, Maharashtra 411057, India','electronics_store','3.7','blue','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5904684','73.7700372');  ",96
17,Lenovo Exclusive Store,"Shop No:1, Tilak Road, Next To Brother Showroom, Sadashiv Peth, Pune, Maharashtra 411030, India",electronics_store,3.3,blue,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.5098833,73.8467932,870,"<a href=""https://maps.google.com/maps/contrib/110361461321149960596/photos"">Mathew Paul</a>",CmRaAAAAujaTRKlI99r53j295nlj6WSJQ8ObVYhO5qRmjwaZq-31-kyxqCvLdE_mBSi5WMlAvl0SV7SO6wmiOdtmuqiCQCRvN8n-bI3P9wKpar3mJ0b-k3C5kdUIJG_3MWHiOStCEhCPh0XNyLqm1CQcQ1PFK6bSGhQ3NwgnwfBPKLqVs47j_mKJ5q5-Wg,1160,"('17','Lenovo Exclusive Store','Shop No:1, Tilak Road, Next To Brother Showroom, Sadashiv Peth, Pune, Maharashtra 411030, India','electronics_store','3.3','blue','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5098833','73.8467932');  ","INSERT INTO stores  VALUES ('17','Lenovo Exclusive Store','Shop No:1, Tilak Road, Next To Brother Showroom, Sadashiv Peth, Pune, Maharashtra 411030, India','electronics_store','3.3','blue','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5098833','73.8467932');  ",95
18,All The Plus Size Store,"Shop no. 25 LG, Phoenix Marketcity, Vimannagar, Pune, Pune, Maharashtra 411014, India",clothing_store,,orange,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.567929,73.914318,960,"<a href=""https://maps.google.com/maps/contrib/105022398835374892199/photos"">All The Plus Size Store</a>",CmRaAAAAOWwso2m3YSXo8e1V2qKlTOnU9GQgYm3aPPI7mlBmljB2Ab2cdBig2_GUoDdfAl4U4JSi0i-QaHYfbXkSQunOpK9_y8X4nW9A2SU6vyMwWqRLmoHNaS3CfqpfIjuxeEXeEhDqOdWJ3v8py9GYSmiBUE-4GhTINdZZqcIWSjBTNT0K_IoOdObyXg,1280,"('18','All The Plus Size Store','Shop no. 25 LG, Phoenix Marketcity, Vimannagar, Pune, Pune, Maharashtra 411014, India','clothing_store','','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.567929','73.914318');  ","INSERT INTO stores  VALUES ('18','All The Plus Size Store','Shop no. 25 LG, Phoenix Marketcity, Vimannagar, Pune, Pune, Maharashtra 411014, India','clothing_store','','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.567929','73.914318');  ",85
19,Puma,"Shop No.2, Next to Woodland Shop,, Kothrud, Pune, Maharashtra 411028, India",shoe_store,3.9,magenta,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.4997894,73.8135451,2448,"<a href=""https://maps.google.com/maps/contrib/108455752939463983395/photos"">Nikhil Wanpal</a>",CmRaAAAAnZAZRA4m7TG62_cNaJDC9-EpiwUNb2Rb2WHpOX4boZwul7a_9d8NMPIwkNoIc7wpcGQxSQT-gotBVnKuUL6Oz98LBrUxROA9X2GbdOretlxwARlPQvt3c_OUzn8q_YRbEhBwiN_hkFX45u5HGorHoWrOGhQ99Ltyjh8ZtcBNuG_I8n7zBOFqog,3264,"('19','Puma','Shop No.2, Next to Woodland Shop,, Kothrud, Pune, Maharashtra 411028, India','shoe_store','3.9','magenta','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.4997894','73.8135451');  ","INSERT INTO stores  VALUES ('19','Puma','Shop No.2, Next to Woodland Shop,, Kothrud, Pune, Maharashtra 411028, India','shoe_store','3.9','magenta','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.4997894','73.8135451');  ",75
20,Mom & Me,"Phoenix Market City Mall Survey no 207, GP 04, lower ground floor, Viman Nagar, Pune, Maharashtra 411014, India",clothing_store,3.4,orange,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.561716,73.9177439,2448,"<a href=""https://maps.google.com/maps/contrib/100186229689377416468/photos"">atul kanawade</a>",CmRaAAAAQhzeHSWez7Pj4o2aBnk42YP0o1I9rZmWlVJMullCNaOGaRpL280pqvMV6rnV8EqYzrfHea2qzYWJATb8hbZnqEkZpyH0TDFUxAFM8bdF6gRIMX1aW8HR3hddjk-DTFLDEhAp_9h2_q1zrPI9fsrez0TyGhS_GUMxZ5nzCvjeodE8vmovanFtzQ,3264,"('20','Mom & Me','Phoenix Market City Mall Survey no 207, GP 04, lower ground floor, Viman Nagar, Pune, Maharashtra 411014, India','clothing_store','3.4','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.561716','73.9177439');  ","INSERT INTO stores  VALUES ('20','Mom & Me','Phoenix Market City Mall Survey no 207, GP 04, lower ground floor, Viman Nagar, Pune, Maharashtra 411014, India','clothing_store','3.4','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.561716','73.9177439');  ",111
21,Lifestyle,"Yerawada, Pune, Maharashtra 411006, India",clothing_store,2.6,orange,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.5528889,73.8796372,,,,,"('21','Lifestyle','Yerawada, Pune, Maharashtra 411006, India','clothing_store','2.6','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5528889','73.8796372');  ","INSERT INTO stores  VALUES ('21','Lifestyle','Yerawada, Pune, Maharashtra 411006, India','clothing_store','2.6','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5528889','73.8796372');  ",41
22,Life style,"Near navale hospital,opp bora & company ,dhyari, Narhe Road, Pune, Maharashtra 411041, India",clothing_store,,orange,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.446424,73.813318,848,"<a href=""https://maps.google.com/maps/contrib/111605551820083064031/photos"">Life style</a>",CmRZAAAA3fMKpyD-86vs2IejeTWNQufNvzX7_o7IWPPY4V9V6AqPV4MfnsOiYSB9k_avSVbuid6_h5UW2UAhDfZsOi7jJdU4zmHPGO62fmlgXUbDXTdzzgpwDgtxM1YCJ5oaXM2QEhAl0kLOkqya9GBN8z4sH8s2GhRaWk-_Jq26tJz22tZg9D2quKkiEg,846,"('22','Life style','Near navale hospital,opp bora & company ,dhyari, Narhe Road, Pune, Maharashtra 411041, India','clothing_store','','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.446424','73.813318');  ","INSERT INTO stores  VALUES ('22','Life style','Near navale hospital,opp bora & company ,dhyari, Narhe Road, Pune, Maharashtra 411041, India','clothing_store','','orange','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.446424','73.813318');  ",92
23,Life Style,"1249/1250, Hotel Good Luck Chowk, Fergusson College Rd, Deccan Gymkhana, Pune, Maharashtra 411004, India",furniture_store,3.8,purple,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.517074,73.8419,,,,,"('23','Life Style','1249/1250, Hotel Good Luck Chowk, Fergusson College Rd, Deccan Gymkhana, Pune, Maharashtra 411004, India','furniture_store','3.8','purple','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.517074','73.8419');  ","INSERT INTO stores  VALUES ('23','Life Style','1249/1250, Hotel Good Luck Chowk, Fergusson College Rd, Deccan Gymkhana, Pune, Maharashtra 411004, India','furniture_store','3.8','purple','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.517074','73.8419');  ",104
24,Canteen Stores Department,"CSD Area Depot Complex, Mandaley Lines, Range Hills, Khadki, Pune, Maharashtra 411003, India",department_store,3.9,red,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,18.5704162,73.859549,,,,,"('24','Canteen Stores Department','CSD Area Depot Complex, Mandaley Lines, Range Hills, Khadki, Pune, Maharashtra 411003, India','department_store','3.9','red','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5704162','73.859549');  ","INSERT INTO stores  VALUES ('24','Canteen Stores Department','CSD Area Depot Complex, Mandaley Lines, Range Hills, Khadki, Pune, Maharashtra 411003, India','department_store','3.9','red','https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png','18.5704162','73.859549');  ",92
